Price,Monthly_Income,Savings_Percentage,Discount_Percentage,Mood,Urgency_Level,Research_Time_Minutes,Brand_Familiarity,Purchase_Category,Peer_Influence,Impulsiveness_Score,Regret
834017,4850088,0,2,Excited,Medium,13,Medium,Food,None,1,0
664885,933293,24,46,Excited,Medium,116,High,Home,Low,7,0
326616,4663968,37,42,Happy,High,37,Medium,Clothing,None,3,0
33768,1038009,13,33,Excited,Medium,24,High,Clothing,High,3,0
341016,4395633,59,65,Happy,Low,84,Low,Food,High,2,0
368599,2430758,25,25,Stressed,High,62,Medium,Home,Low,4,0
712934,1323608,5,52,Excited,Medium,38,Medium,Clothing,None,4,1
672506,240725,41,66,Stressed,Low,95,Low,Food,Low,3,0
803229,1961471,56,60,Excited,High,23,Low,Electronics,Low,4,1
349723,4282344,54,34,Happy,Medium,77,Low,Accessories,High,5,0
869330,2318256,1,48,Neutral,Low,7,Low,Electronics,Low,4,1
480553,3633608,20,1,Neutral,Medium,86,Medium,Accessories,Low,9,0
760257,3136016,48,38,Neutral,High,63,High,Accessories,Low,4,0
707298,2372325,9,62,Neutral,Medium,94,Medium,Food,None,7,1
687283,47421,31,37,Happy,Medium,20,Medium,Accessories,Low,4,0
741192,1275515,13,38,Stressed,High,68,Low,Clothing,High,5,1
27504,826230,36,7,Neutral,High,6,High,Accessories,Low,4,1
908713,21566,11,21,Neutral,Low,109,High,Home,Low,7,0
603211,2601206,42,27,Happy,Low,54,Low,Accessories,Low,8,1
499763,1303971,12,52,Excited,Low,13,High,Food,Low,7,0
924020,3513169,52,69,Stressed,High,19,High,Electronics,Low,3,0
741701,4991480,55,2,Neutral,Medium,67,Medium,Home,None,9,1
194283,401152,28,37,Excited,High,83,Medium,Clothing,Low,8,1
554503,1920710,37,49,Excited,Medium,104,Medium,Electronics,Low,7,0
580899,4854003,36,45,Stressed,Low,24,Medium,Clothing,Low,3,0
942465,3616797,20,8,Stressed,Medium,86,Medium,Home,Low,1,0
598947,1458037,31,35,Excited,High,110,High,Electronics,None,4,1
106549,3829346,11,43,Neutral,High,8,Low,Accessories,None,2,0
539793,4775616,46,54,Stressed,High,87,Low,Clothing,None,2,0
287137,1041133,45,17,Neutral,Medium,107,High,Electronics,Low,2,0
726309,2652103,23,26,Happy,Low,118,High,Electronics,None,5,0
348839,2187684,57,13,Happy,Low,67,Medium,Food,Low,1,0
240295,3540846,32,20,Happy,High,40,Low,Food,None,1,0
865843,383493,53,53,Happy,Medium,73,Low,Accessories,None,1,0
657697,1149972,8,42,Excited,Low,40,High,Food,Low,8,1
356075,657108,13,40,Stressed,High,66,Medium,Home,None,6,1
114942,1128200,59,28,Neutral,High,77,High,Electronics,Low,7,0
481215,3184105,22,61,Excited,High,9,Medium,Clothing,None,4,0
415227,3958495,33,24,Excited,High,51,High,Food,High,1,0
437178,566466,13,30,Happy,High,87,Medium,Food,None,8,1
889125,2628881,41,42,Neutral,Medium,17,Low,Clothing,Low,3,0
840093,3478493,10,45,Happy,High,48,High,Home,Low,7,0
735498,3022303,58,52,Stressed,High,67,Medium,Accessories,Low,5,0
301108,4428768,46,36,Excited,Low,62,Low,Clothing,High,7,0
746631,3205732,35,2,Happy,High,109,Medium,Home,Low,6,1
998997,182271,8,55,Neutral,Low,54,Low,Food,Low,3,1
15301,4895589,34,30,Happy,Medium,82,Medium,Accessories,High,2,0
873599,1689233,2,33,Happy,Medium,50,Low,Clothing,None,3,0
773877,192787,25,66,Stressed,High,89,High,Clothing,Low,9,1
840556,3602692,31,50,Stressed,Low,101,Low,Home,Low,6,0
383033,4660751,16,2,Happy,High,40,High,Home,High,1,0
148127,3444968,31,69,Excited,Medium,112,High,Electronics,None,1,0
128398,2404997,36,22,Stressed,Low,113,High,Electronics,None,3,0
554402,227176,48,35,Neutral,Low,0,High,Clothing,None,4,1
945204,2255123,42,36,Excited,High,57,Medium,Clothing,None,2,1
714482,4849985,59,40,Stressed,High,34,High,Home,High,8,1
217611,4717202,51,51,Excited,Low,106,Medium,Clothing,None,6,0
478883,964941,16,22,Excited,High,57,Low,Clothing,None,3,1
157377,4497043,8,5,Happy,High,3,Low,Clothing,Low,6,1
898857,3793519,34,46,Stressed,Low,84,Low,Electronics,None,5,0
368828,3114546,27,62,Stressed,Medium,66,Medium,Food,Low,9,0
78590,2766151,14,38,Stressed,Low,98,Medium,Food,High,2,0
112166,1718858,27,41,Happy,Medium,40,Medium,Electronics,High,7,0
211371,3806079,37,56,Happy,High,37,Medium,Electronics,None,3,0
793050,3018215,29,3,Excited,Low,52,High,Clothing,High,8,1
203967,38511,38,40,Happy,High,61,Medium,Accessories,None,4,1
712793,4887466,25,58,Excited,High,96,Medium,Food,Low,1,0
797484,1774721,15,5,Neutral,Medium,97,Low,Food,High,9,1
979854,1838784,55,4,Neutral,High,90,Medium,Clothing,High,2,1
948606,2313458,5,26,Excited,Low,93,High,Home,High,5,0
6655,2066448,54,44,Excited,High,27,Medium,Home,High,9,0
572783,627786,33,20,Happy,Low,80,High,Clothing,Low,6,1
3453,2611481,35,69,Neutral,Medium,83,High,Accessories,High,5,0
709904,2054491,50,2,Happy,Medium,83,Medium,Accessories,High,8,1
271201,2573598,53,0,Neutral,High,1,High,Clothing,None,5,1
845924,1263653,37,54,Excited,Medium,2,High,Electronics,High,9,1
698552,10274,37,22,Neutral,Low,31,High,Accessories,Low,2,0
521189,3891268,59,33,Happy,Medium,6,Low,Clothing,None,9,1
124879,1775576,28,59,Neutral,Low,98,Medium,Home,Low,1,0
166535,1271610,24,15,Happy,Low,24,Low,Clothing,High,5,0
190272,2141657,36,64,Neutral,High,32,Low,Home,High,3,0
860903,1182748,45,26,Stressed,Low,3,High,Food,None,3,1
178997,2940222,23,28,Neutral,High,21,Low,Food,None,7,0
346681,2842583,34,58,Stressed,High,89,Low,Accessories,High,7,0
358551,1296421,1,52,Neutral,Medium,72,Medium,Electronics,None,7,0
407552,3268115,34,49,Happy,Low,55,Medium,Home,Low,8,0
880866,3719335,17,44,Happy,Medium,84,Medium,Clothing,Low,7,0
868573,3222576,32,66,Excited,High,73,Medium,Accessories,Low,6,0
468618,1296112,27,49,Happy,High,83,Medium,Home,Low,3,0
609178,1199159,13,13,Happy,Medium,61,Medium,Food,Low,3,1
901296,4006360,20,37,Neutral,Low,14,Low,Electronics,High,4,0
723741,1261162,58,53,Neutral,High,16,High,Electronics,Low,2,1
537633,1550811,57,12,Neutral,Medium,74,Low,Food,High,3,0
614925,793743,42,19,Excited,High,81,High,Clothing,None,7,1
120338,4290618,57,29,Excited,Medium,98,Medium,Food,High,4,0
626447,2041113,59,24,Stressed,Medium,95,High,Electronics,High,7,0
749528,616806,27,67,Excited,High,42,Medium,Home,Low,4,1
473251,2350457,26,33,Excited,High,54,Low,Home,Low,4,0
592136,3988978,7,68,Stressed,Low,103,Low,Food,High,1,0
410589,4868425,20,60,Excited,Medium,12,High,Accessories,Low,2,0
148557,2310105,41,1,Stressed,High,57,Medium,Food,High,3,0
607627,3287093,24,24,Stressed,Low,104,Medium,Accessories,None,9,0
342839,17179,38,33,Stressed,High,9,Low,Clothing,Low,1,1
298948,1691721,46,48,Excited,Medium,66,High,Clothing,Low,7,0
731500,4030077,43,30,Neutral,Medium,20,Low,Home,Low,1,0
365028,2175088,33,46,Excited,High,19,Medium,Home,High,1,0
888538,3854145,59,23,Neutral,Low,12,Medium,Electronics,High,2,0
473367,4028380,52,66,Stressed,Low,112,Low,Food,Low,6,0
133978,2731889,43,56,Happy,Low,29,High,Food,Low,1,0
171815,4225140,18,51,Neutral,High,19,High,Electronics,Low,7,0
505489,4838262,51,5,Happy,Medium,32,Medium,Clothing,Low,8,0
464053,1188266,28,33,Excited,Low,55,High,Food,Low,6,0
807559,4546045,33,23,Neutral,Low,73,Medium,Accessories,High,7,0
421141,920185,47,12,Happy,Medium,1,Low,Clothing,None,7,1
354628,202543,20,57,Excited,Medium,25,Low,Electronics,Low,4,0
830513,279239,26,7,Stressed,Medium,89,High,Clothing,None,1,1
934010,3848462,8,52,Stressed,Medium,115,Medium,Home,Low,8,1
85966,2357925,50,30,Excited,Low,29,Low,Clothing,Low,2,0
928068,3650386,27,5,Happy,Medium,16,Low,Clothing,Low,5,0
571605,1208712,15,67,Excited,Low,46,Low,Clothing,High,7,1
110063,1241052,23,14,Stressed,High,74,Low,Electronics,High,3,0
24505,4108777,33,43,Stressed,Low,103,Medium,Home,High,6,0
917361,4744114,47,61,Happy,Low,112,Low,Food,Low,6,0
961722,2568631,5,53,Happy,High,61,Low,Electronics,None,9,1
302483,2475122,55,29,Excited,Low,2,High,Accessories,None,5,0
687552,1585700,30,54,Stressed,High,74,Medium,Electronics,High,4,1
941977,2751648,16,54,Stressed,High,119,Medium,Home,High,2,0
830598,4253915,9,69,Excited,Medium,75,Low,Electronics,None,1,0
565909,2288538,4,41,Happy,Medium,92,Medium,Accessories,High,5,1
642930,4969302,4,37,Neutral,High,10,Low,Home,Low,4,0
333579,3085673,9,9,Happy,High,38,Low,Clothing,None,2,0
563655,2871548,22,22,Happy,High,21,Low,Food,Low,3,0
145842,1246761,59,25,Happy,High,3,High,Clothing,Low,5,0
825102,1423195,1,55,Excited,Low,100,Medium,Clothing,None,1,1
278293,692531,41,17,Stressed,Low,72,Low,Food,None,5,0
365488,690160,18,61,Happy,Medium,24,High,Clothing,High,4,1
154560,3111871,49,25,Happy,High,109,Low,Electronics,None,4,0
402246,4775465,51,24,Stressed,Low,64,Low,Accessories,None,1,0
971073,341415,46,4,Happy,Low,9,High,Home,None,6,1
923264,4926107,24,11,Happy,Low,89,High,Accessories,None,4,0
766445,4248183,14,4,Stressed,Low,31,Low,Home,None,6,0
740209,108146,44,15,Happy,High,64,Medium,Food,Low,3,1
505425,840197,52,2,Neutral,High,114,Low,Electronics,None,8,1
359369,4457726,48,17,Happy,Medium,32,Medium,Food,None,7,0
124958,2945767,9,30,Neutral,Medium,98,Medium,Home,High,7,0
715509,1125662,33,51,Neutral,High,56,Low,Accessories,Low,7,1
739500,1079643,19,27,Neutral,Medium,23,Medium,Clothing,Low,6,0
789756,314127,31,11,Happy,Low,48,High,Home,High,8,1
255860,1920558,44,61,Neutral,High,81,High,Accessories,High,6,0
516785,3321046,48,14,Stressed,Low,61,Low,Electronics,None,6,0
885405,3291726,8,24,Neutral,High,77,Medium,Accessories,High,1,1
882530,3457133,33,19,Excited,Low,106,High,Clothing,None,4,0
442886,839764,43,46,Happy,High,24,Medium,Accessories,None,6,1
552677,2797566,19,19,Stressed,High,104,Low,Clothing,None,6,0
527070,257516,43,14,Stressed,Medium,43,Medium,Food,High,8,1
49597,1089314,18,24,Neutral,Medium,73,Low,Clothing,High,3,0
740253,3985171,49,10,Happy,Medium,102,Medium,Electronics,None,3,0
241264,1289755,24,9,Happy,Medium,111,High,Food,Low,2,0
126944,4672765,48,48,Stressed,Low,75,Medium,Clothing,None,1,0
458056,2820984,52,36,Stressed,Low,21,High,Home,High,4,0
82444,3670666,17,11,Stressed,High,31,High,Food,None,4,0
31833,1793260,5,62,Happy,High,24,High,Accessories,Low,5,0
339962,3287225,39,0,Neutral,Medium,45,High,Food,None,9,0
12962,19058,48,13,Neutral,High,45,High,Accessories,Low,8,1
115908,4082072,17,45,Excited,Low,103,Medium,Clothing,None,2,0
598135,3195053,37,16,Happy,High,72,Low,Clothing,Low,5,0
96158,1669418,43,38,Excited,Medium,10,High,Electronics,High,2,0
711098,3862365,37,7,Excited,Medium,47,High,Clothing,None,5,0
393243,722656,50,5,Excited,Medium,58,High,Accessories,Low,4,1
590485,2556242,53,34,Happy,High,11,Medium,Home,Low,3,0
541390,2801244,2,60,Excited,Low,60,Low,Clothing,None,6,0
992560,2589028,59,29,Excited,High,99,High,Home,High,7,0
408523,4912761,35,62,Excited,Low,36,Low,Home,High,3,0
595711,4072006,44,36,Happy,Low,96,Low,Accessories,None,3,0
38655,4347936,8,24,Excited,Medium,104,Medium,Food,None,9,0
436552,1416214,20,29,Happy,Medium,10,High,Food,Low,2,0
237519,4681232,4,46,Happy,Medium,110,Low,Electronics,None,2,0
987051,2483144,50,30,Neutral,Medium,55,Low,Food,None,7,0
773275,4422074,54,4,Stressed,High,37,Medium,Home,None,5,0
779256,1735456,2,51,Stressed,Low,35,Medium,Electronics,None,8,1
422841,4067110,20,49,Stressed,High,119,Medium,Home,None,3,0
658227,2669808,33,14,Stressed,High,102,High,Food,High,7,0
304381,1065695,5,69,Neutral,High,47,High,Electronics,None,5,1
461201,1788981,17,55,Stressed,Low,91,High,Food,Low,1,0
548989,1558252,20,1,Excited,Low,25,High,Home,None,7,0
579749,3291115,33,18,Stressed,Medium,61,High,Electronics,High,2,0
881502,1896046,53,0,Stressed,High,104,Low,Clothing,Low,2,1
912153,3289531,1,60,Excited,High,26,High,Food,None,2,1
899027,661317,31,2,Stressed,Low,54,High,Food,None,8,1
779819,1718424,44,32,Excited,High,54,Low,Clothing,None,9,1
989226,1619143,23,39,Happy,High,57,Low,Home,None,3,0
479896,3234190,58,58,Excited,Low,113,Low,Home,High,2,0
184481,703653,59,9,Stressed,Low,97,Low,Electronics,High,7,0
566602,257072,33,39,Excited,High,61,Medium,Electronics,High,8,1
907648,3329154,45,68,Neutral,Medium,40,High,Accessories,None,6,0
621497,3756777,3,24,Happy,Low,49,High,Home,Low,7,0
122909,2074829,33,20,Neutral,Medium,107,Medium,Food,None,8,0
428486,4354138,18,48,Neutral,Low,45,Medium,Clothing,Low,2,0
280181,4207782,45,43,Excited,Low,44,Medium,Accessories,None,1,0
612097,3091776,55,37,Excited,High,5,High,Food,None,2,1
535497,4398907,38,36,Neutral,Low,97,Medium,Food,High,2,0
15657,4556847,36,49,Excited,Medium,111,High,Food,None,8,0
23149,3456647,24,9,Neutral,Medium,62,High,Electronics,None,6,0
562888,3205958,18,17,Stressed,Low,49,High,Food,Low,3,0
860480,1433991,18,18,Happy,Low,87,Medium,Clothing,Low,4,0
274531,4051423,7,12,Neutral,Medium,73,High,Home,None,3,0
698346,539685,29,28,Happy,Medium,100,Low,Accessories,None,3,1
411041,2590407,50,36,Neutral,Low,37,High,Home,None,8,0
797145,634014,31,44,Happy,High,0,Low,Electronics,Low,1,1
735802,1883311,27,7,Neutral,Low,36,Medium,Home,None,2,1
208033,1372491,12,43,Happy,Medium,77,Medium,Electronics,High,4,0
675651,4315808,34,26,Stressed,High,92,Low,Accessories,None,4,0
877078,2863188,15,10,Excited,Low,68,Low,Accessories,None,6,0
116785,2806601,52,37,Happy,Medium,9,Medium,Home,None,6,0
928723,1110662,31,28,Neutral,Medium,117,Low,Food,Low,1,0
41794,3608553,48,15,Excited,Medium,6,Low,Home,Low,4,0
18869,1947846,4,14,Stressed,Low,4,High,Clothing,None,2,0
749066,2667770,25,69,Neutral,Medium,32,Low,Accessories,High,6,0
820854,576008,21,34,Excited,Low,55,Low,Clothing,None,3,0
742235,3334593,23,63,Neutral,Low,79,Medium,Accessories,Low,4,0
61844,605999,33,55,Happy,High,10,High,Home,Low,4,0
745487,468500,23,33,Happy,Medium,7,Low,Home,None,7,1
853026,1665461,21,12,Happy,Low,1,High,Clothing,High,2,1
889369,3760345,57,1,Excited,Low,58,Low,Electronics,High,5,0
32738,3309109,7,58,Stressed,Medium,47,High,Electronics,High,9,0
690055,513652,10,26,Neutral,Medium,31,Medium,Clothing,High,2,0
515911,1589469,23,12,Happy,Medium,90,Low,Home,None,1,0
865018,1846155,56,14,Excited,High,42,High,Accessories,Low,6,1
585586,4139624,55,68,Neutral,Medium,35,Low,Food,High,1,0
333730,3189649,0,18,Neutral,Low,81,High,Home,Low,4,0
385762,1417278,21,67,Happy,Medium,40,Medium,Food,None,7,0
611958,4955698,44,56,Happy,High,47,Medium,Home,High,2,0
363241,3596130,24,25,Happy,High,108,Low,Clothing,None,7,0
502926,2547581,17,7,Excited,Low,113,Low,Clothing,Low,5,0
296804,1360168,29,65,Excited,Low,59,Low,Clothing,Low,4,0
351266,650528,48,7,Happy,Medium,96,Medium,Home,Low,1,1
442931,1669816,38,30,Excited,Low,67,High,Food,High,9,1
176228,1546291,25,20,Neutral,Medium,107,High,Food,Low,7,0
412289,331256,37,69,Happy,Low,107,Low,Accessories,Low,4,0
855286,4174524,10,1,Stressed,Medium,29,High,Accessories,None,8,1
845497,2937368,38,29,Stressed,High,0,Medium,Food,None,5,1
657493,2771838,48,23,Happy,Medium,106,High,Home,None,4,0
53676,752117,12,61,Excited,High,8,Low,Home,Low,5,0
177468,643941,58,22,Stressed,Medium,46,High,Electronics,High,7,0
599509,265411,45,35,Neutral,Medium,76,Low,Clothing,High,8,1
640208,2827823,59,12,Neutral,High,92,Low,Home,None,5,0
152259,2807649,17,33,Excited,Low,53,High,Home,Low,5,0
691829,2441039,57,52,Stressed,Medium,86,High,Clothing,High,7,0
209200,2504423,39,49,Stressed,Low,103,Medium,Home,Low,9,0
554681,2536980,2,65,Happy,High,108,Medium,Home,None,4,1
231400,2416101,57,18,Excited,High,8,High,Accessories,Low,7,0
132622,2974502,7,18,Happy,Medium,4,High,Electronics,High,7,1
21703,3023133,4,61,Happy,Medium,51,Low,Clothing,High,7,0
843393,659460,55,11,Excited,High,79,Medium,Food,Low,1,1
605585,3987939,53,50,Excited,Medium,107,High,Clothing,Low,4,0
237198,931674,24,23,Stressed,Low,55,High,Clothing,None,3,0
738948,2539604,45,17,Excited,High,60,High,Electronics,None,7,0
621226,2023320,14,33,Stressed,High,98,Low,Electronics,None,8,1
393916,77916,42,34,Neutral,High,58,Low,Electronics,High,9,1
756494,4144884,39,28,Stressed,High,119,Low,Home,None,3,0
769841,3129443,0,28,Stressed,Medium,51,Medium,Food,None,8,1
527574,4706446,0,47,Stressed,Low,50,Low,Food,High,1,0
525603,4068338,20,1,Excited,Low,118,Medium,Food,None,4,0
558442,4190229,43,65,Happy,Medium,74,Medium,Home,Low,5,0
963822,4682971,34,26,Happy,Medium,48,Medium,Home,High,6,0
516402,3394196,37,16,Stressed,Medium,101,High,Clothing,High,4,0
873394,4041178,53,29,Stressed,Low,76,Medium,Clothing,Low,7,0
334941,3446608,12,38,Happy,Low,19,High,Food,High,9,0
195173,4713209,24,11,Neutral,High,89,Medium,Electronics,Low,8,0
312953,3007851,48,66,Stressed,Medium,21,Low,Electronics,None,2,0
853638,1437448,40,26,Happy,Medium,1,Medium,Food,Low,9,1
877595,4928386,45,0,Neutral,High,41,High,Accessories,Low,8,1
303700,1074134,7,12,Neutral,High,49,High,Electronics,None,7,1
205783,4613312,7,13,Excited,Medium,93,Medium,Accessories,None,3,0
905981,2505801,37,20,Happy,Low,28,Low,Clothing,None,4,0
21937,2752144,14,52,Neutral,Medium,96,Medium,Electronics,Low,5,0
22408,1432477,38,8,Happy,Medium,33,Low,Food,None,2,0
769891,3815146,27,38,Excited,High,2,Low,Food,Low,8,1
513859,2865654,25,9,Excited,Low,115,Medium,Clothing,High,4,0
39014,2937402,15,16,Neutral,High,103,Low,Electronics,None,2,0
273807,2946834,36,33,Neutral,Medium,117,Low,Home,None,7,0
173074,987647,26,15,Excited,High,80,High,Accessories,None,3,0
801354,1125999,43,58,Neutral,Medium,75,Low,Clothing,Low,5,0
956385,3994480,48,44,Happy,Medium,71,High,Accessories,Low,7,0
792116,1490022,16,47,Excited,Medium,95,High,Home,High,8,1
364084,3919393,1,32,Stressed,High,33,High,Electronics,High,2,0
9983,680987,9,32,Stressed,Medium,44,Low,Accessories,High,2,0
778980,53139,15,8,Neutral,Medium,10,Low,Home,High,5,1
392011,357190,18,16,Neutral,Medium,43,High,Home,High,1,1
697593,4603201,29,40,Happy,Low,23,Medium,Accessories,None,1,0
156698,2110066,8,65,Excited,High,89,High,Accessories,High,9,1
280741,1668716,17,7,Excited,Low,26,Low,Home,None,2,0
538242,3868498,45,69,Excited,High,4,High,Food,None,3,0
833743,84923,16,46,Happy,High,35,High,Accessories,High,6,1
7005,3761431,6,16,Stressed,High,31,Low,Electronics,Low,9,1
78513,1244819,44,15,Happy,High,112,Medium,Food,Low,4,0
497244,2914818,4,32,Excited,Low,112,High,Home,None,2,0
73812,4866770,16,19,Excited,High,90,Low,Food,None,8,0
16871,1890040,6,67,Stressed,Low,79,High,Food,Low,5,0
957602,2523044,14,9,Excited,Medium,32,High,Home,None,3,0
963791,1088053,42,41,Neutral,Medium,108,Low,Electronics,None,7,0
866561,188876,5,1,Excited,Low,2,High,Accessories,None,5,1
998561,2865371,52,21,Happy,High,60,High,Food,Low,3,1
992821,890542,30,56,Stressed,Medium,72,High,Accessories,None,5,0
495114,2043259,38,24,Neutral,Medium,57,Low,Food,None,5,0
963083,2268657,45,20,Excited,Low,112,High,Accessories,None,2,1
715218,1216422,3,66,Excited,Medium,68,Low,Food,Low,1,1
343980,4213812,38,52,Stressed,Medium,30,Low,Electronics,Low,1,0
881518,1674505,11,55,Stressed,Low,96,High,Electronics,High,9,1
595466,4077928,37,51,Happy,Low,79,High,Electronics,None,8,0
512521,2154185,19,56,Stressed,Low,61,High,Electronics,None,6,0
203489,4769294,2,49,Excited,Low,33,Medium,Food,High,9,1
640412,2742313,50,42,Neutral,High,20,Medium,Home,Low,1,1
244360,507070,0,67,Stressed,Medium,16,Medium,Clothing,Low,7,1
269522,3544419,9,45,Stressed,Medium,72,High,Clothing,None,1,0
131923,266800,25,37,Excited,Low,47,Low,Clothing,High,8,1
430617,4525912,57,64,Happy,Medium,103,Medium,Accessories,Low,1,0
995429,908978,27,39,Neutral,Medium,41,Medium,Accessories,Low,5,0
192884,4025558,45,68,Neutral,High,97,Low,Home,High,7,0
395032,450943,45,46,Happy,High,16,High,Food,Low,9,1
509729,892757,29,60,Happy,Medium,64,High,Food,High,2,1
565614,4648831,56,40,Neutral,Low,73,Medium,Electronics,Low,8,0
245999,4704254,15,37,Neutral,Low,59,High,Clothing,Low,6,0
788251,378482,40,17,Happy,Low,98,Medium,Food,Low,5,0
795324,883595,36,60,Happy,Low,114,Low,Clothing,None,1,0
122152,1278783,0,5,Excited,Medium,32,High,Food,None,8,1
327745,763863,15,13,Stressed,Low,58,Medium,Clothing,None,2,1
447475,1307001,25,48,Happy,Low,18,Low,Accessories,Low,1,0
303874,887772,35,39,Stressed,Low,27,Low,Accessories,None,1,0
939267,1973855,31,57,Excited,Medium,75,Low,Home,High,2,0
378231,469068,22,49,Happy,Medium,109,High,Accessories,None,9,1
822162,3849039,15,38,Neutral,Low,95,Medium,Food,None,4,0
305404,808535,8,18,Stressed,Low,93,Medium,Electronics,None,7,0
391067,2354094,16,61,Stressed,Medium,93,High,Food,None,2,0
696436,4836123,0,4,Happy,Medium,96,Low,Home,High,7,0
431152,2544587,40,21,Excited,Low,29,Medium,Electronics,None,1,0
51984,3504314,3,60,Excited,Medium,47,High,Home,High,5,0
28935,2253190,21,6,Happy,Low,38,High,Home,High,5,0
416064,4183642,9,61,Happy,High,113,Medium,Home,High,4,0
708570,4894660,24,27,Stressed,Medium,112,Low,Food,None,2,0
225620,4046961,53,52,Neutral,Low,83,High,Food,None,7,0
104562,3713270,0,44,Happy,Low,18,Low,Food,Low,1,0
631924,328229,40,64,Neutral,High,68,High,Home,Low,7,0
279647,1879985,7,60,Excited,Medium,30,Medium,Home,None,1,0
543640,4788669,0,4,Stressed,Medium,21,High,Electronics,None,9,1
252473,4334541,9,61,Happy,Medium,39,Medium,Clothing,Low,6,0
727425,1992895,27,55,Happy,Low,0,Medium,Accessories,None,4,1
93976,2200630,53,36,Happy,Low,10,Low,Home,Low,3,0
156176,1532325,14,57,Neutral,High,31,Medium,Home,None,1,0
960646,4097133,38,10,Neutral,High,95,High,Food,High,8,1
74577,843196,0,55,Happy,Medium,33,High,Accessories,None,2,0
596202,907090,4,61,Stressed,High,85,High,Clothing,None,3,1
840061,2434571,37,3,Stressed,High,29,High,Accessories,High,6,1
502754,4879654,48,41,Neutral,Low,49,High,Accessories,None,7,0
620802,3275047,55,55,Happy,Medium,99,Low,Home,High,7,0
335639,543280,38,41,Neutral,Medium,65,Medium,Food,Low,4,0
675670,99579,11,55,Happy,High,7,Medium,Accessories,High,5,1
110275,3372486,18,8,Stressed,Medium,86,Medium,Accessories,Low,6,0
204302,2946125,49,60,Neutral,Low,34,High,Accessories,High,5,0
980564,3277669,6,41,Happy,Medium,52,Medium,Home,None,3,0
162151,1227568,16,10,Stressed,Low,108,Low,Home,Low,3,0
630802,1119106,58,55,Excited,High,25,Low,Electronics,Low,5,1
325323,2505331,35,16,Neutral,High,79,High,Clothing,Low,2,0
444066,2557969,47,60,Stressed,High,38,High,Food,None,4,0
992104,3724387,23,39,Stressed,High,62,Low,Accessories,Low,2,0
460144,1545782,28,44,Neutral,Medium,104,Medium,Clothing,Low,4,0
402208,1433428,48,23,Stressed,Medium,0,High,Food,Low,3,0
719750,1779830,4,20,Excited,Medium,3,Medium,Home,High,1,1
429049,1255524,52,6,Neutral,Low,0,High,Clothing,High,5,1
684589,3876947,58,7,Excited,Low,116,Low,Clothing,None,1,0
187347,3506397,49,8,Neutral,Medium,72,Medium,Food,Low,2,0
977048,381626,33,15,Excited,High,56,Low,Accessories,Low,9,1
472915,53014,15,15,Happy,High,37,High,Accessories,High,6,1
439772,2015984,49,56,Neutral,Medium,37,High,Food,High,7,0
181333,3952404,32,3,Excited,Low,116,Low,Food,High,4,0
835086,3254102,53,59,Neutral,Medium,13,High,Home,High,6,0
135120,2156286,32,64,Stressed,High,101,High,Clothing,Low,8,0
672942,4895070,1,3,Stressed,Medium,113,High,Electronics,None,9,1
48793,1044622,7,26,Excited,High,90,Low,Food,High,3,0
324879,216622,28,4,Happy,High,81,High,Clothing,High,7,1
389008,123680,24,31,Neutral,Medium,57,Medium,Home,None,6,0
154094,944491,11,20,Happy,Medium,61,High,Food,Low,7,0
753103,1832879,45,69,Neutral,Low,49,Medium,Electronics,Low,8,1
110269,4077388,12,18,Happy,High,21,Low,Clothing,High,2,0
335447,3935320,25,11,Excited,High,100,Medium,Home,High,5,0
71466,4409450,45,16,Neutral,Low,6,High,Clothing,None,9,1
122993,2876420,41,52,Stressed,Medium,13,Medium,Food,Low,5,0
736794,755387,9,32,Excited,High,100,Low,Electronics,Low,4,1
666148,543834,23,60,Neutral,Medium,53,High,Accessories,None,6,0
716039,4887935,36,66,Happy,Low,80,High,Electronics,High,8,0
210004,1774707,39,12,Happy,Medium,89,Medium,Electronics,None,7,0
881761,2182585,15,51,Stressed,Medium,97,Low,Clothing,None,4,0
624909,3340706,37,66,Stressed,Low,102,Low,Home,None,6,0
766849,4802086,21,2,Excited,High,68,Medium,Home,High,3,0
912704,1213908,33,17,Neutral,Medium,9,Low,Clothing,Low,4,1
703183,3448123,30,56,Happy,High,45,High,Home,Low,3,0
390774,3895785,13,54,Neutral,Medium,57,Low,Food,Low,5,0
663364,1773309,18,47,Happy,High,103,Low,Clothing,High,9,1
71474,4084558,26,51,Neutral,Low,26,High,Food,High,3,0
935681,2950027,44,56,Neutral,Medium,0,Medium,Food,None,1,1
583563,4141130,3,32,Excited,Low,49,High,Food,None,5,0
413541,2416650,17,29,Neutral,Low,80,Medium,Electronics,None,1,0
283777,1455862,1,65,Neutral,Medium,87,High,Food,Low,5,0
315289,4461607,13,37,Neutral,High,118,High,Clothing,None,5,0
183819,724031,16,59,Excited,High,82,High,Home,Low,7,0
508618,83959,11,30,Excited,High,91,High,Home,None,1,1
627153,4089687,8,51,Stressed,High,40,Low,Accessories,None,3,0
628721,4834015,8,11,Excited,Low,108,High,Electronics,Low,5,0
946410,438299,5,12,Excited,Low,79,Low,Home,High,4,0
859868,1904785,29,6,Neutral,Medium,56,Medium,Electronics,Low,8,1
715542,4377510,47,0,Neutral,Medium,88,High,Food,High,7,0
831943,2542673,45,16,Happy,Low,12,Medium,Accessories,None,3,0
